text,Canonical Name,Concept ID,TUI(s),Score,start,end
severe,Severe (severity modifier),C0205082,T080,1,46180,46181
severe,Severe (severity modifier),C0205082,T080,1,46779,46780
severe,Severe (severity modifier),C0205082,T080,1,48842,48843
severe,Severe (severity modifier),C0205082,T080,1,51590,51591
severe,Severe (severity modifier),C0205082,T080,1,58082,58083
severe,Severe (severity modifier),C0205082,T080,1,60311,60312
severe,Severe (severity modifier),C0205082,T080,1,66143,66144
severity,Severities,C0439793,T080,1,27602,27603
severity,Severities,C0439793,T080,1,27757,27758
severity,Severities,C0439793,T080,1,32748,32749
disease severity,Severity of illness,C0521117,T080,1,51617,51619
Sf21 insect cells,Sf21 Cells,C3494246,T025,0.875905,14968,14971
type,SGCG gene,C1420009,T028,1,2289,2290
SH2 domain,SH2 Domain,C0282534,T087,1,15787,15789
SH2 domains,SH2 Domain,C0282534,T087,1,15893,15895
SH2 domain,SH2 Domain,C0282534,T087,1,24753,24755
SH2 domain mutant,SH2 Domain,C0282534,T087,0.850641,24765,24768
SH2 domain,SH2 Domain,C0282534,T087,1,24794,24796
SH2 domain,SH2 Domain,C0282534,T087,1,55757,55759
SHANK3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62043,62044
SHANK3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62051,62052
SHANK3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62063,62064
SHANK3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62074,62075
Shank3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62099,62100
SHANK3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62105,62106
SHANK3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62139,62140
Shank3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62158,62159
Shank3,SH3 and Multiple Ankyrin Repeat Domains Protein 3,C2699243,T116,1,62165,62166
endophilin A1,SH3GL2 gene,C1420026,T028,1,65521,65523
shares,Sharing (Social Behavior),C0237876,T054,1,41619,41620
shares,Sharing (Social Behavior),C0237876,T054,1,44825,44826
Shb,SHB gene,C1420033,T028,1,24793,24794
Sonic hedgehog,SHH gene,C1335824,T028,1,58184,58186
Shh,SHH gene,C1335824,T028,1,58187,58188
Shh,SHH gene,C1335824,T028,1,58206,58207
Shisa6,SHISA6 gene,C2828683,T028,1,64924,64925
Shisa6,SHISA6 gene,C2828683,T028,1,64943,64944
Shisa6,SHISA6 gene,C2828683,T028,1,64956,64957
Shisa6,SHISA6 gene,C2828683,T028,1,64983,64984
Shisa6,SHISA6 gene,C2828683,T028,1,65021,65022
Shisa6,SHISA6 gene,C2828683,T028,1,65053,65054
Shisa7,SHISA7 gene,C2828684,T028,1,67754,67755
Shisa7,SHISA7 gene,C2828684,T028,1,67766,67767
Shisa7 gene,SHISA7 gene,C2828684,T028,1,67776,67778
Shisa7,SHISA7 gene,C2828684,T028,1,67794,67795
Shisa7,SHISA7 gene,C2828684,T028,1,67814,67815
Shisa7,SHISA7 gene,C2828684,T028,1,67845,67846
collapse,Shock,C0036974,T046,1,58932,58933
short,Short,C1806781,T081,1,4595,4596
short,Short,C1806781,T081,1,4807,4808
short,Short,C1806781,T081,1,4837,4838
small hairpin RNAs,Short Hairpin RNA,C2930586,T114,0.929367,57814,57817
small hairpin RNA,Short Hairpin RNA,C2930586,T114,1,59378,59381
short-term,short-term,C0443303,T079,1,13793,13794
short-term,short-term,C0443303,T079,1,67827,67828
signal,Signal,C1710082,T067,1,3641,3642
signal,Signal,C1710082,T067,1,3776,3777
signal,Signal,C1710082,T067,1,9239,9240
signal,Signal,C1710082,T067,1,12636,12637
signal,Signal,C1710082,T067,1,42450,42451
signaling pathway,Signal Pathways,C0037080,T044,1,8334,8336
signaling pathways,Signal Pathways,C0037080,T044,1,11700,11702
signaling pathways,Signal Pathways,C0037080,T044,1,19292,19294
signaling pathways,Signal Pathways,C0037080,T044,1,20199,20201
signaling pathways,Signal Pathways,C0037080,T044,1,27227,27229
signaling pathways,Signal Pathways,C0037080,T044,1,29981,29983
signaling pathway,Signal Pathways,C0037080,T044,1,36695,36697
signaling pathways,Signal Pathways,C0037080,T044,1,53110,53112
signaling pathways,Signal Pathways,C0037080,T044,1,53958,53960
signal peptide,Signal Peptides,C0037081,T087,1,2846,2848
signal sequence,Signal Peptides,C0037081,T087,1,9124,9126
signaling processing,"Signal Processing, Computer-Assisted",C0037082,T066,0.920205,66756,66758
signal transducer,signal transducer activity,C1152628,T044,0.862934,36755,36757
signals,Signal Transduction,C0037083,T043,0.850074,5421,5422
Signal transduction,Signal Transduction,C0037083,T043,1,5803,5805
signals,Signal Transduction,C0037083,T043,0.850074,12426,12427
signal transduction,Signal Transduction,C0037083,T043,1,13026,13028
signals,Signal Transduction,C0037083,T043,0.850074,16843,16844
signals,Signal Transduction,C0037083,T043,0.850074,21993,21994
signal transduction,Signal Transduction,C0037083,T043,1,26570,26572
signals,Signal Transduction,C0037083,T043,0.850074,31653,31654
signal transduction,Signal Transduction,C0037083,T043,1,32100,32102
signal transduction portion,Signal Transduction,C0037083,T043,0.899979,43974,43977
signals,Signal Transduction,C0037083,T043,0.850074,53993,53994
signal transduction,Signal Transduction,C0037083,T043,1,61824,61826
signal transduction,Signal Transduction,C0037083,T043,1,65529,65531
signalling pathways,Signal Transduction,C0037083,T043,0.876925,70154,70156
signal-transduction pathways,Signal Transduction Pathways,C0086982,T044,0.898155,10708,10710
signal transduction pathways,Signal Transduction Pathways,C0086982,T044,1,15829,15832
signal transduction pathways,Signal Transduction Pathways,C0086982,T044,1,26544,26547
multiple signal transduction pathways,Signal Transduction Pathways,C0086982,T044,0.86444,26985,26989
signaling molecules,Signaling Molecule,C1519315,T123,0.933883,15848,15850
signalling molecules,Signaling Molecule,C1519315,T123,0.864385,42158,42160
signaling proteins,Signaling Protein,C1335962,"T116,T123",0.910129,18231,18233
signaling proteins,Signaling Protein,C1335962,"T116,T123",0.910129,22003,22005
significant,Significant,C0750502,T078,1,2856,2857
no significant,Significant,C0750502,T078,0.94296,46543,46545
significance,Significant,C0750502,T078,1,52224,52225
significance,Significant,C0750502,T078,1,65267,65268
SIGNIFICANCE,Significant,C0750502,T078,1,67384,67385
clinical findings,Signs and Symptoms,C0037088,T184,1,9262,9264
finding,Signs and Symptoms,C0037088,T184,1,10353,10354
finding,Signs and Symptoms,C0037088,T184,1,25100,25101
finding,Signs and Symptoms,C0037088,T184,1,49079,49080
simian virus,simian virus,C0302606,T005,1,2531,2533
similarity,Similarity,C2348205,T080,1,1664,1665
similarity,Similarity,C2348205,T080,1,5939,5940
similarity,Similarity,C2348205,T080,1,14819,14820
similarity,Similarity,C2348205,T080,1,18948,18949
similarity,Similarity,C2348205,T080,1,42646,42647
simplex,Simplex styrene-methylmethacrylate,C0142328,T109,1,64764,64765
concomitant,Simultaneous,C0521115,T079,1,24778,24779
simultaneously,Simultaneous,C0521115,T079,1,36262,36263
simultaneously,Simultaneous,C0521115,T079,1,51304,51305
concomitant,Simultaneous,C0521115,T079,1,69646,69647
single-pass transmembrane protein,Single-pass plasma transmembrane protein,C2329187,T116,1,43849,43852
rapamycin,Sirolimus,C0072980,"T109,T195",1,40442,40443
rapamycin,Sirolimus,C0072980,"T109,T195",1,52146,52147
SIRT1,SIRT1 gene,C1423062,T028,1,54238,54239
SIRT1,SIRT1 gene,C1423062,T028,1,54265,54266
SIRT1,SIRT1 gene,C1423062,T028,1,54276,54277
SIRT1,SIRT1 gene,C1423062,T028,1,54280,54281
SIRT1,SIRT1 gene,C1423062,T028,1,54296,54297
SIRT1,SIRT1 gene,C1423062,T028,1,54300,54301
SIRT1,SIRT1 gene,C1423062,T028,1,54327,54328
SIRT1,SIRT1 gene,C1423062,T028,1,54347,54348
SIRT1,SIRT1 gene,C1423062,T028,1,54381,54382
SIRT5,SIRT5 gene,C1423065,T028,1,60893,60894
SIRT5,SIRT5 gene,C1423065,T028,1,61005,61006
SIRT5,SIRT5 gene,C1423065,T028,1,61009,61010
site,Site,C0205145,T082,1,2781,2782
sites,Site,C0205145,T082,1,3913,3914
site,Site,C0205145,T082,1,7551,7552
site,Site,C0205145,T082,1,8565,8566
site,Site,C0205145,T082,1,8630,8631
site,Site,C0205145,T082,1,10752,10753
sites,Site,C0205145,T082,1,11296,11297
site,Site,C0205145,T082,1,15928,15929
site,Site,C0205145,T082,1,15942,15943
sites,Site,C0205145,T082,1,17432,17433
sites,Site,C0205145,T082,1,19916,19917
site,Site,C0205145,T082,1,23364,23365
sites,Site,C0205145,T082,1,23425,23426
site,Site,C0205145,T082,1,24591,24592
sites,Site,C0205145,T082,1,31232,31233
sites,Site,C0205145,T082,1,35719,35720
site,Site,C0205145,T082,1,40057,40058
sites,Site,C0205145,T082,1,40095,40096
sites,Site,C0205145,T082,1,40127,40128
sites,Site,C0205145,T082,1,42765,42766
sites,Site,C0205145,T082,1,43346,43347
sites,Site,C0205145,T082,1,43389,43390
sites,Site,C0205145,T082,1,45545,45546
sites,Site,C0205145,T082,1,45596,45597
sites,Site,C0205145,T082,1,45606,45607
sites,Site,C0205145,T082,1,48229,48230
sites,Site,C0205145,T082,1,48292,48293
site,Site,C0205145,T082,1,53612,53613
sites,Site,C0205145,T082,1,55483,55484
sites,Site,C0205145,T082,1,55519,55520
sites,Site,C0205145,T082,1,61913,61914
site,Site,C0205145,T082,1,63782,63783
site,Site,C0205145,T082,1,63909,63910
sixth,Sixth,C0205440,T081,1,39013,39014
sixth,Sixth,C0205440,T081,1,44798,44799
size,size,C0456389,T082,1,2042,2043
size,size,C0456389,T082,1,2125,2126
size,size,C0456389,T082,1,4281,4282
size,size,C0456389,T082,1,14879,14880
size,size,C0456389,T082,1,16691,16692
size,size,C0456389,T082,1,16725,16726
size,size,C0456389,T082,1,26849,26850
size,size,C0456389,T082,1,30577,30578
size,size,C0456389,T082,1,52901,52902
size,size,C0456389,T082,1,59162,59163
size,size,C0456389,T082,1,59263,59264
bone,Skeletal bone,C0262950,T023,1,43037,43038
skeletal muscle differentiation,skeletal muscle cell differentiation,C3271368,T043,0.944458,45702,45705
skeletal muscle,Skeletal muscle structure,C0242692,T024,1,500,502
skeletal muscles,Skeletal muscle structure,C0242692,T024,1,3720,3722
skeletal muscles,Skeletal muscle structure,C0242692,T024,1,3738,3740
skeletal muscle,Skeletal muscle structure,C0242692,T024,1,7570,7572
skeletal muscle,Skeletal muscle structure,C0242692,T024,1,16736,16738
skeletal muscle,Skeletal muscle structure,C0242692,T024,1,16785,16787
skeletal muscle,Skeletal muscle structure,C0242692,T024,1,16827,16829
skeletal muscle,Skeletal muscle structure,C0242692,T024,1,16982,16984
skeletal muscle,Skeletal muscle structure,C0242692,T024,1,60315,60317
myotubes,Skeletal Myocytes,C1704336,T025,1,16809,16810
myotubes,Skeletal Myocytes,C1704336,T025,1,22180,22181
myotubes,Skeletal Myocytes,C1704336,T025,1,54587,54588
skin,Skin,C1123023,T022,1,16965,16966
skin,Skin,C1123023,T022,1,21793,21794
skin,Skin,C1123023,T022,1,21975,21976
HET,SLC22A18 wt Allele,C1704827,T028,1,44850,44851
GAC63,SLC30A9 gene,C1413005,T028,1,37470,37471
GAC63,SLC30A9 gene,C1413005,T028,1,37492,37493
GAC63,SLC30A9 gene,C1413005,T028,1,37530,37531
GAC63,SLC30A9 gene,C1413005,T028,1,37552,37553
GAC63,SLC30A9 gene,C1413005,T028,1,37569,37570
heavy chains,SLC3A2 gene,C1420192,T028,0.927076,23551,23553
heavy chain,SLC3A2 gene,C1420192,T028,1,37667,37669
heavy chains,SLC3A2 gene,C1420192,T028,0.927076,40201,40203
WD,SLC4A1 wt Allele,C3538902,T028,1,29018,29019
SERT,SLC6A4 wt Allele,C3814032,T028,1,67176,67177
SERT,SLC6A4 wt Allele,C3814032,T028,1,67306,67307
SERT,SLC6A4 wt Allele,C3814032,T028,1,67332,67333
SERT,SLC6A4 wt Allele,C3814032,T028,1,67353,67354
Na(+)/Ca(2+)-exchanger proximal,"SLC8A1 protein, human",C1738239,"T116,T123",0.909649,59007,59009
Na(+)/Ca(2+)-exchange,"SLC8A1 protein, human",C1738239,"T116,T123",0.965164,59070,59071
sleep-wake cycle,"Sleep Disorders, Circadian Rhythm",C0877792,T046,0.920155,60015,60017
slowly,Slow,C0439834,T080,1,20093,20094
slowly,Slow,C0439834,T080,1,28846,28847
slowing,Slow,C0439834,T080,1,65006,65007
SLTM,SLTM gene,C1822773,T028,1,44878,44879
SLTM,SLTM gene,C1822773,T028,1,44905,44906
SLTM,SLTM gene,C1822773,T028,1,44943,44944
SLTM,SLTM gene,C1822773,T028,1,45019,45020
SLTM,SLTM gene,C1822773,T028,1,45035,45036
SLTM,SLTM gene,C1822773,T028,1,45064,45065
small brain,Small brain,C3151998,T033,1,35113,35115
small cerebral cortex,Small cerebral cortex,C1837503,T033,1,35191,35194
Brg1,SMARCA4 wt Allele,C1706022,T028,1,69791,69792
SMCR8,SMCR8 gene,C1425178,T028,1,69489,69490
Smith-Magenis syndrome,Smith-Magenis syndrome,C0795864,T047,1,36206,36208
SMS,Smith-Magenis syndrome,C0795864,T047,1,36209,36210
SMS,Smith-Magenis syndrome,C0795864,T047,1,36240,36241
SMS,Smith-Magenis syndrome,C0795864,T047,1,36311,36312
SMS,Smith-Magenis syndrome,C0795864,T047,1,36321,36322
SMS,Smith-Magenis syndrome,C0795864,T047,1,36443,36444
Smith-Magenis syndrome,Smith-Magenis syndrome,C0795864,T047,1,59766,59768
SMS,Smith-Magenis syndrome,C0795864,T047,1,59769,59770
SMS,Smith-Magenis syndrome,C0795864,T047,1,59819,59820
SMS,Smith-Magenis syndrome,C0795864,T047,1,59838,59839
SMS,Smith-Magenis syndrome,C0795864,T047,1,59854,59855
SMS,Smith-Magenis syndrome,C0795864,T047,1,59952,59953
associated proteins,SMN Complex Proteins,C2350424,"T116,T123",0.894959,57509,57511
associated proteins,SMN Complex Proteins,C2350424,"T116,T123",0.894959,64919,64921
smooth muscle,Smooth muscle (tissue),C1267092,T024,1,17502,17504
social behaviors,Social Behavior,C0037397,T054,1,67286,67288
engagement,Social engagement,C2937292,T033,1,49226,49227
Engagement,Social engagement,C2937292,T033,1,67118,67119
interaction,Social Interaction,C0037420,T033,1,10305,10306
interaction,Social Interaction,C0037420,T033,1,10689,10690
interaction,Social Interaction,C0037420,T033,1,13966,13967
interaction,Social Interaction,C0037420,T033,1,15025,15026
interaction,Social Interaction,C0037420,T033,1,17388,17389
interaction,Social Interaction,C0037420,T033,1,17847,17848
interaction,Social Interaction,C0037420,T033,1,19112,19113
interaction,Social Interaction,C0037420,T033,1,19530,19531
interaction,Social Interaction,C0037420,T033,1,19615,19616
interaction,Social Interaction,C0037420,T033,1,19783,19784
interaction,Social Interaction,C0037420,T033,1,19801,19802
interaction,Social Interaction,C0037420,T033,1,19832,19833
interaction,Social Interaction,C0037420,T033,1,20656,20657
interaction,Social Interaction,C0037420,T033,1,20673,20674
interaction,Social Interaction,C0037420,T033,1,20679,20680
interaction,Social Interaction,C0037420,T033,1,20755,20756
interaction,Social Interaction,C0037420,T033,1,20782,20783
interaction,Social Interaction,C0037420,T033,1,21001,21002
interaction,Social Interaction,C0037420,T033,1,23337,23338
interaction,Social Interaction,C0037420,T033,1,25710,25711
interaction,Social Interaction,C0037420,T033,1,25966,25967
interaction,Social Interaction,C0037420,T033,1,26333,26334
interaction,Social Interaction,C0037420,T033,1,26341,26342
interaction,Social Interaction,C0037420,T033,1,26482,26483
interaction,Social Interaction,C0037420,T033,1,26631,26632
interaction,Social Interaction,C0037420,T033,1,27946,27947
interaction,Social Interaction,C0037420,T033,1,27977,27978
interaction,Social Interaction,C0037420,T033,1,27985,27986
interaction,Social Interaction,C0037420,T033,1,31983,31984
interaction,Social Interaction,C0037420,T033,1,32042,32043
interaction,Social Interaction,C0037420,T033,1,32079,32080
interaction,Social Interaction,C0037420,T033,1,32516,32517
interaction,Social Interaction,C0037420,T033,1,33808,33809
interaction,Social Interaction,C0037420,T033,1,33838,33839
interaction,Social Interaction,C0037420,T033,1,33868,33869
Interaction,Social Interaction,C0037420,T033,1,33915,33916
interaction,Social Interaction,C0037420,T033,1,35005,35006
interaction,Social Interaction,C0037420,T033,1,35744,35745
interaction,Social Interaction,C0037420,T033,1,36891,36892
interaction,Social Interaction,C0037420,T033,1,37203,37204
interaction,Social Interaction,C0037420,T033,1,37234,37235
interaction,Social Interaction,C0037420,T033,1,37305,37306
interaction,Social Interaction,C0037420,T033,1,38239,38240
interaction,Social Interaction,C0037420,T033,1,38569,38570
interaction,Social Interaction,C0037420,T033,1,39664,39665
interaction,Social Interaction,C0037420,T033,1,39819,39820
interaction,Social Interaction,C0037420,T033,1,39871,39872
interaction,Social Interaction,C0037420,T033,1,40223,40224
interaction,Social Interaction,C0037420,T033,1,40339,40340
interaction,Social Interaction,C0037420,T033,1,40409,40410
interaction,Social Interaction,C0037420,T033,1,41322,41323
interaction,Social Interaction,C0037420,T033,1,42395,42396
interaction,Social Interaction,C0037420,T033,1,45931,45932
interaction,Social Interaction,C0037420,T033,1,46509,46510
interaction,Social Interaction,C0037420,T033,1,46670,46671
interaction,Social Interaction,C0037420,T033,1,47030,47031
interaction,Social Interaction,C0037420,T033,1,47155,47156
interaction,Social Interaction,C0037420,T033,1,52837,52838
interaction,Social Interaction,C0037420,T033,1,54507,54508
interaction,Social Interaction,C0037420,T033,1,57626,57627
interaction,Social Interaction,C0037420,T033,1,57684,57685
interaction,Social Interaction,C0037420,T033,1,59290,59291
interaction,Social Interaction,C0037420,T033,1,62441,62442
interaction,Social Interaction,C0037420,T033,1,62822,62823
interaction,Social Interaction,C0037420,T033,1,63374,63375
interaction,Social Interaction,C0037420,T033,1,64014,64015
interaction,Social Interaction,C0037420,T033,1,65615,65616
interaction,Social Interaction,C0037420,T033,1,65874,65875
interaction,Social Interaction,C0037420,T033,1,66976,66977
interaction,Social Interaction,C0037420,T033,1,68608,68609
social interactions,Social Interaction,C0037420,T033,1,68993,68995
network,Social Networks,C0150775,T098,1,37334,37335
network,Social Networks,C0150775,T098,1,43240,43241
network,Social Networks,C0150775,T098,1,43260,43261
network,Social Networks,C0150775,T098,1,63986,63987
network,Social Networks,C0150775,T098,1,68734,68735
resistance,social resistance,C0683598,T054,1,21691,21692
resistance,social resistance,C0683598,T054,1,25679,25680
resistance,social resistance,C0683598,T054,1,30106,30107
resistance,social resistance,C0683598,T054,1,50003,50004
roles,Social Role,C0035820,T054,1,62665,62666
NaCl,Sodium Chloride,C0037494,"T121,T123,T197",1,3995,3996
soluble,soluble,C1749467,T026,1,204,205
soluble,soluble,C1749467,T026,1,41411,41412
soluble,soluble,C1749467,T026,1,41967,41968
soluble,soluble,C1749467,T026,1,42979,42980
soluble,soluble,C1749467,T026,1,55786,55787
solution,Solutions,C0037633,T167,1,52897,52898
somatic,Somatic,C2986476,T080,1,64835,64836
SSTR,Somatostatin Receptor,C0074830,"T116,T192",1,9356,9357
SSTR1,somatostatin receptor 1,C0529155,"T116,T192",1,9345,9346
Somatostatin receptor type II,somatostatin receptor 1,C0529155,"T116,T192",0.922576,14009,14013
SSTR-2,somatostatin receptor 2,C0297858,"T116,T192",1,14056,14057
SSTR-2,somatostatin receptor 2,C0297858,"T116,T192",1,14106,14107
SSTR-2,somatostatin receptor 2,C0297858,"T116,T192",1,14120,14121
SSTR-2,somatostatin receptor 2,C0297858,"T116,T192",1,14126,14127
SSTR-2,somatostatin receptor 2,C0297858,"T116,T192",1,14169,14170
SSTR-2,somatostatin receptor 2,C0297858,"T116,T192",1,14201,14202
somite development,somite development,C2753274,T042,1,42277,42279
somites,Somites,C0376449,T018,1,3638,3639
Somites,Somites,C0376449,T018,1,5398,5399
somites,Somites,C0376449,T018,1,8942,8943
somites,Somites,C0376449,T018,1,16765,16766
somites,Somites,C0376449,T018,1,21439,21440
somite,Somites,C0376449,T018,1,42285,42286
somites,Somites,C0376449,T018,1,63530,63531
somites,Somites,C0376449,T018,1,63541,63542
somitogenesis,somitogenesis,C1326539,T040,1,66150,66151
Hedgehog pathway,Sonic Hedgehog Pathway,C1519425,T044,0.93373,61708,61710
sorting,Sorting - Cell Movement,C0700314,T043,1,31053,31054
endosomal sorting,sorting endosome,C3548417,T026,0.854082,61500,61502
endosomal sorting,sorting endosome,C3548417,T026,0.854082,62911,62913
sources,Source,C0449416,T033,1,2202,2203
